RMS_ch1,MAV_ch1,WL_ch1,SSC_ch1,RMS_ch2,MAV_ch2,WL_ch2,SSC_ch2,RMS_ch3,MAV_ch3,WL_ch3,SSC_ch3,RMS_ch4,MAV_ch4,WL_ch4,SSC_ch4,RMS_ch5,MAV_ch5,WL_ch5,SSC_ch5,RMS_ch6,MAV_ch6,WL_ch6,SSC_ch6,RMS_ch7,MAV_ch7,WL_ch7,SSC_ch7,RMS_ch8,MAV_ch8,WL_ch8,SSC_ch8,Label
7.616637,5.913136,380.11493,24,16.369228,11.886396,814.33813,26,2.5431743,1.8781594,105.169586,25,1.6229444,1.3693396,60.669876,21,4.0794306,3.166141,189.6029,22,3.4497585,2.9361348,132.79869,20,10.113877,8.084355,533.1289,26,5.4559484,4.0783815,234.73154,21,4
7.481465,5.9466014,369.26562,22,16.52014,12.048611,806.4517,25,2.7555056,2.0125434,113.92252,25,1.7668991,1.4657826,72.03802,21,3.5422359,2.7146516,157.86066,22,3.1664965,2.554622,113.849365,20,10.078883,7.9653335,508.13782,26,3.8558195,3.1613204,156.96973,22,4
6.9717536,5.5218034,325.77133,24,15.923148,11.303259,740.4253,26,2.7227194,1.9734721,109.58128,23,1.7748308,1.4516807,70.50143,21,3.440189,2.5535758,152.04205,26,2.8655603,2.2261753,96.7577,19,10.498688,8.38711,564.2805,25,4.9442525,3.8784492,197.6428,23,4
7.365307,5.787119,335.89703,22,16.798027,12.411124,869.6311,26,3.051987,2.3161938,134.69092,20,1.8263412,1.5182034,77.14592,21,2.678671,2.1279273,122.24625,26,2.1378517,1.735907,67.48288,20,9.918971,7.655818,521.5869,24,5.0807214,4.0821586,216.82611,24,4
9.647796,6.956158,414.53918,22,21.66382,14.934469,1015.43884,26,3.4730766,2.6317396,156.76591,22,2.0659735,1.693056,86.298775,21,2.757576,2.1695914,129.22589,24,2.031956,1.6202397,73.19054,20,7.3739724,5.7777224,383.7432,23,5.025436,3.9744327,235.19849,23,4
9.785675,7.2160807,427.649,23,21.578295,15.130251,1005.6205,24,3.4214246,2.6586812,143.66457,21,2.0966713,1.6774163,89.444824,23,2.6432977,2.1621518,124.102264,24,1.869878,1.5382662,64.6072,20,6.296444,4.839023,302.05225,22,5.5211496,4.386065,263.44867,24,4
10.411582,7.7666636,435.82092,23,23.574446,16.900707,1110.0846,25,3.5248687,2.782365,144.984,21,2.0648503,1.6667008,85.90701,22,2.5588589,2.0664148,118.36758,23,2.0948331,1.756556,88.98396,21,7.5473843,5.776895,375.67374,22,5.5857334,4.5408564,275.1978,24,4
11.019601,8.452162,470.70685,22,25.70994,19.471674,1248.2046,24,3.7525547,3.0740225,161.99483,20,2.0738018,1.6791376,90.09262,23,2.7560747,2.2861376,130.19194,21,2.163685,1.8273116,102.47609,23,7.939709,6.1310863,372.39636,22,5.1054,4.1616564,267.9724,23,4
12.309879,9.796099,571.0211,23,28.580692,22.801552,1405.6084,24,3.8451695,3.1658525,168.94489,21,2.0886552,1.6658946,91.66472,24,2.7039819,2.2156794,133.96536,21,2.3753946,1.9409204,104.46854,22,8.350287,6.6672573,382.72446,23,5.0685325,4.135227,255.17978,23,4
10.614781,8.868021,506.1411,23,24.467209,20.264381,1245.6879,23,3.4759946,2.9065363,149.50206,21,2.0554998,1.6457108,88.78113,23,2.4804194,2.0475554,115.8467,22,2.1781933,1.7497236,93.335335,23,8.710368,7.146201,426.75824,23,5.1812873,4.207195,255.53043,23,4
10.850362,9.208592,573.46826,22,24.722696,20.606884,1325.9572,24,3.4417157,2.8605287,168.04935,21,2.021221,1.621951,88.60449,21,2.3985243,1.9950087,116.74368,22,2.0198,1.5725834,92.7819,25,8.849985,7.3791895,458.4381,24,4.775951,3.9252174,246.77527,23,4
9.979031,8.28377,539.5201,23,22.431137,18.406294,1155.9043,23,3.0250063,2.4168043,145.77036,23,1.9162143,1.5244949,82.74103,22,2.3348556,1.9150354,110.49611,23,2.413937,1.7984277,103.095406,25,9.184005,7.7308025,492.1436,24,4.8759794,4.066725,236.70306,22,4
10.078798,8.289859,521.01434,23,23.644798,18.538527,1151.7074,21,3.2670147,2.5891082,150.11938,23,2.1115515,1.7139142,91.49457,19,2.425006,2.0095215,108.79936,23,2.670055,2.032911,119.21204,25,8.605456,7.2297297,474.15472,22,4.632675,3.9201114,231.84297,22,4
8.3297825,6.93624,434.5235,24,20.83319,16.040085,1031.5571,22,3.097086,2.458335,133.33899,24,2.057261,1.6536126,84.804504,19,2.3334804,1.9305618,99.91936,23,2.6309252,1.985343,120.100296,24,8.128491,6.5229483,465.00986,24,4.6365128,3.8803718,229.87473,21,4
7.9197893,6.3838425,386.41476,24,19.289066,14.154405,911.08545,22,2.9958491,2.3841925,132.39853,24,2.0446806,1.6757926,88.84512,20,2.6094317,2.1160629,107.2465,23,2.7896018,2.1984699,129.02641,25,8.180608,6.528081,462.99133,25,4.4045916,3.6957397,203.2668,20,4
8.147243,6.624836,326.09055,22,21.074669,15.651642,878.18835,20,3.2329597,2.6518767,129.62874,22,1.9374211,1.5580957,79.484985,21,2.5081334,1.9927775,96.067924,24,2.7743034,2.158014,128.59772,23,8.180904,6.4339843,461.53766,25,4.383991,3.700245,184.19862,22,4
8.136767,6.6498,340.10242,23,23.837427,18.013363,1133.7699,21,3.3545995,2.7935193,143.42654,21,1.98407,1.5782969,80.80806,21,2.6425297,2.1691902,100.7688,22,2.4999352,1.9388834,107.42612,22,6.662055,5.254077,354.40546,24,4.8684115,3.8649638,185.12418,23,4
7.4868116,6.236173,320.32007,21,21.410099,17.18623,1061.565,23,2.951516,2.4589615,122.877525,23,1.8088969,1.4137709,71.042755,23,2.4542644,1.9823458,103.96945,23,2.8257277,2.082854,102.079094,19,7.431038,5.6037,375.6775,25,4.9747624,3.8445735,175.04353,22,4
7.5503745,6.113933,295.5559,18,20.949316,16.821516,1014.206,22,2.8719153,2.2515597,118.77148,23,1.8144401,1.428008,73.75123,22,2.4318748,1.9632825,101.66675,24,2.7420163,2.0871289,97.61638,19,7.754296,5.941556,391.63763,24,5.057533,3.9654322,180.2529,25,4
7.811917,6.290076,299.1576,20,22.158262,17.990444,1095.8654,23,2.7161412,2.1097677,101.02792,25,1.5261697,1.1686425,62.17957,23,2.4396906,2.0425289,93.30652,23,3.0291207,2.3595772,96.93599,19,7.2532377,5.4211016,343.96252,25,5.695908,4.5394077,242.59198,26,4
9.876074,7.217264,356.55188,22,25.043993,19.638414,1198.6963,24,3.1648648,2.3548229,110.53361,26,1.8442736,1.3598872,69.147736,24,2.6365821,2.2283535,112.81351,21,3.186953,2.5994334,118.658005,18,8.181483,6.1328125,376.67352,24,5.6967244,4.518541,244.66617,24,4
10.03723,7.3872056,369.39398,22,22.99345,17.991756,1042.7539,25,3.2299752,2.4644997,116.6884,25,1.7760496,1.3305261,62.46073,23,2.7794192,2.3361592,131.29924,24,3.014054,2.3818908,109.48698,20,9.712495,7.3441586,461.30344,24,5.006567,4.020669,229.81061,23,4
9.807861,7.074279,369.8657,23,21.70001,15.810345,948.6906,23,3.221129,2.4563236,117.854385,24,1.7178936,1.2660053,65.319046,25,2.8983347,2.4174383,137.25905,23,2.5365534,2.0211773,94.30941,22,8.493944,6.282134,397.16443,25,4.948225,4.07301,239.31483,23,4
9.729606,7.2051105,380.99377,24,22.282131,16.474274,974.34326,23,3.2254577,2.563727,122.466194,21,1.7791144,1.3324895,69.77484,25,3.1104665,2.6333802,145.67049,22,2.5656452,2.0547543,95.114334,22,8.492493,6.266322,404.34335,25,4.9041862,4.00847,237.66234,22,4
10.126376,7.5592246,429.9759,24,22.922518,17.131824,1012.3812,22,3.3586411,2.6496735,140.60464,20,1.9020591,1.4753956,83.8732,24,3.0480988,2.5389967,161.0112,23,2.8743653,2.1515334,126.54231,23,9.378779,7.2862973,474.9699,23,4.3086433,3.5655582,199.10696,20,4
8.197394,6.623032,436.2801,25,18.467548,14.678944,957.401,25,3.001416,2.406543,146.82544,23,1.8192025,1.5081757,96.233246,24,3.3019292,2.6450822,173.71623,23,3.188103,2.374511,148.74963,23,9.5393095,7.4635057,505.89426,25,4.1306705,3.489283,184.76297,21,4
11.217177,8.245564,576.32367,24,25.893467,18.488932,1250.0989,24,3.4912407,2.6704578,170.08401,22,1.9837905,1.6454334,102.06611,23,3.8071253,3.0038152,186.65796,23,3.7367706,2.8388364,168.87195,23,8.144857,6.487258,435.66415,24,4.068379,3.404093,191.19086,21,4
14.980278,11.267113,709.3917,24,34.9852,26.11322,1624.824,24,4.542495,3.4548242,211.1114,22,2.3107696,1.9818486,114.269806,24,3.7078297,2.9103398,174.70744,23,4.307598,3.3637474,214.60327,23,9.473741,7.61053,525.2959,25,3.5863557,3.0329194,161.81354,21,4
16.06842,12.370728,753.9437,24,37.402576,28.308792,1710.1866,23,4.926182,3.8471835,231.06343,23,2.2969158,1.9455912,114.443344,25,3.74184,2.9279273,174.77707,24,4.384312,3.4599519,234.6926,26,9.323982,7.529047,505.9292,24,3.6261652,2.9506066,150.21548,23,4
15.928232,12.192036,731.2221,23,37.173172,28.208822,1734.3367,23,5.067746,3.976962,234.1011,23,2.2629151,1.8400865,104.27902,25,3.6601994,2.8463671,160.48306,23,4.036816,3.1027014,207.55495,25,9.519571,7.660892,514.66736,23,4.4933705,3.395809,178.08513,25,4
17.361656,13.427322,806.8018,22,39.13734,30.046556,1808.9976,22,5.5852075,4.4155655,252.60345,22,2.2969606,1.8369486,99.10572,24,3.5320835,2.8131235,141.69836,24,3.8532705,2.9136133,185.40198,25,8.706077,6.8215547,429.5204,24,4.7673507,3.584437,207.24176,23,4
16.043318,12.329545,734.2838,23,35.123543,26.593597,1595.6239,23,5.3052406,4.1460376,232.00159,21,2.2733881,1.7826843,96.93787,24,3.129516,2.4863303,137.13887,24,3.8654811,2.846774,196.89029,26,9.904786,7.6248493,495.76257,24,5.0727925,3.922278,201.03462,24,4
13.635761,10.378315,678.6814,24,29.45706,22.467823,1475.9427,24,4.8109207,3.7482584,226.08145,22,2.1879506,1.7090694,97.61226,24,3.194865,2.5308778,145.8571,25,3.354022,2.5370178,175.3338,26,9.036884,6.943361,429.401,24,5.1065044,3.8977418,218.53656,24,4
12.484992,9.429725,620.7476,23,27.61357,21.382689,1376.9708,23,4.6633034,3.6823125,212.9894,22,2.208914,1.7258152,96.8402,23,2.9925265,2.3414586,140.27194,27,3.5210822,2.697058,172.3895,24,8.967186,6.7440658,427.24377,26,5.0674915,3.9595447,237.7132,23,4
12.498039,9.619126,628.0913,22,26.876282,20.66048,1268.7882,23,4.424986,3.5197241,195.85031,21,2.1604466,1.7243071,93.022766,21,3.0486999,2.381781,143.10222,26,3.5400803,2.7363493,173.76965,23,7.930661,5.6978045,365.28583,26,4.4635525,3.6880379,214.30573,24,4
11.440534,9.225623,555.6067,23,27.061087,21.196484,1204.1967,23,4.0510936,3.29342,176.36014,20,2.031817,1.5909761,84.75101,22,2.793184,2.1921024,141.21872,25,3.4358158,2.65083,158.21414,22,7.5206265,5.2928166,357.7095,27,4.7434883,3.8939962,237.28436,25,4
11.484781,9.438505,507.54044,21,27.644629,22.287252,1102.2714,21,4.057715,3.375376,166.4448,21,2.0671601,1.6414165,89.73062,21,2.8865006,2.3177514,135.47794,24,2.9350314,2.4452722,132.56946,22,5.733809,4.2997026,293.89227,28,4.9107766,3.987734,261.8421,25,4
11.555932,9.754678,509.37796,21,28.298668,23.026423,1110.4438,21,3.9038656,3.2608676,156.60963,21,1.9278259,1.5103798,78.93624,20,2.805601,2.2595203,125.87027,24,2.6491883,2.1302974,106.96729,20,5.6445765,4.207773,294.78296,26,5.0535383,4.192106,264.49625,25,4
12.688495,10.848797,655.14185,22,27.923113,22.85488,1245.9951,22,3.9398074,3.2609866,187.27649,22,1.756429,1.3450749,77.137596,22,2.7025073,2.137416,120.04149,24,2.3369303,1.8886695,92.56661,20,7.345757,5.452472,379.36816,26,5.390162,4.5241046,289.58444,26,4
12.497896,10.37053,627.28845,23,27.755478,22.387556,1263.3167,23,3.976647,3.1849444,186.22261,20,1.801848,1.4154221,76.19226,22,2.9422357,2.2974105,116.809746,22,2.2898445,1.9029545,87.918106,21,8.356093,6.337037,424.76056,25,5.045788,4.039568,268.8726,24,4
11.285936,9.061343,555.4421,23,23.84883,18.61387,1103.0121,23,3.5611022,2.8814,171.21301,22,1.8142332,1.471154,83.50899,22,2.9803345,2.3354537,110.37744,22,2.2619903,1.8755147,93.99328,21,8.87787,6.9631863,428.30743,23,4.268442,3.1801224,202.28775,24,4
13.981067,10.447957,640.1786,23,31.481546,22.69958,1394.1788,23,5.1190257,3.6624548,222.59537,21,2.0317926,1.542641,93.21031,23,2.713624,2.1885493,101.25595,21,2.4943492,2.0252109,106.151405,22,8.648414,6.6651726,402.7767,23,3.5658991,2.6168346,167.72072,23,4
13.422433,9.819459,606.1786,23,28.901636,20.669209,1263.2725,23,5.032593,3.6022224,210.95398,23,2.2169337,1.6617031,103.575226,23,2.6142418,2.114218,98.43464,21,2.7267823,2.2715328,118.80328,23,8.864034,6.9584727,437.29987,25,3.733039,2.6831756,185.92744,23,4
12.171619,8.48266,488.9016,23,27.26577,18.528072,1109.1042,23,4.7933254,3.324892,179.62813,23,2.362538,1.854684,111.76485,23,2.6005197,2.0982764,97.530716,19,2.8392344,2.382839,135.79199,25,7.907977,6.1808167,389.10413,25,3.5357826,2.601487,171.88022,24,4
14.392463,10.278728,595.2871,23,34.58609,23.698347,1371.4509,23,5.792667,4.080261,222.66281,25,2.5144417,1.9848857,120.767395,23,2.2454524,1.8931761,94.116264,21,2.9796555,2.3955321,146.56671,28,9.265767,7.0686817,473.2912,26,4.6624284,3.4551327,237.23021,25,4
17.032946,12.730982,762.3463,22,39.870483,29.833551,1758.6587,21,6.5134544,4.8229556,263.65524,24,2.6510136,2.105124,116.53394,21,2.4194152,1.9626497,98.51282,21,3.243522,2.6315014,144.30235,26,8.9054985,6.732401,491.21567,27,5.38725,4.3231544,282.14386,24,4
14.624601,10.93527,688.92786,23,33.381363,24.33927,1535.706,23,5.435381,4.0451202,225.88817,25,2.3872836,1.9574023,94.117065,21,2.2321956,1.8109082,102.053246,21,3.0666633,2.4594324,129.13885,24,8.942994,6.792959,495.6366,26,5.454222,4.4582987,291.04846,24,4
14.517406,10.736273,679.73035,24,34.236702,25.39436,1606.5334,24,5.4847283,4.0889015,240.85686,24,2.1458862,1.7664868,82.437836,22,2.2708066,1.8284291,98.960815,22,3.0139298,2.4430525,121.12488,23,8.831741,6.67411,459.49664,25,5.0541196,3.978853,245.60916,25,4
15.096147,11.648951,690.76416,22,35.47875,27.356152,1717.7305,24,5.844137,4.491911,261.9792,22,2.2093828,1.7833655,83.57531,22,2.4298153,1.973878,101.46741,25,2.8926668,2.3389413,95.16282,21,9.358197,7.186756,480.32275,25,4.8121605,3.7147515,214.99295,23,4
12.86844,9.811316,579.22235,23,28.48452,22.450045,1461.3835,25,4.8937554,3.8676026,231.05673,22,2.000874,1.6017488,78.43931,22,2.4859023,1.9665328,106.78781,24,2.5738413,2.1171553,79.33426,20,7.4065,5.9301724,416.4726,25,3.666193,2.8189075,141.83951,23,4
8.829193,7.226185,427.1778,25,20.042522,15.688792,1051.4961,27,3.7451158,2.963022,169.3039,25,1.876609,1.4996372,77.15332,21,2.1591492,1.7398739,96.980934,24,2.3943877,1.9801992,93.18031,21,7.8562856,6.4259715,452.73462,24,2.883093,2.3974931,131.7785,23,4
8.735237,7.253819,394.6939,24,19.110348,14.442829,910.1478,28,3.613886,2.840845,145.77527,24,1.968832,1.5616833,77.89488,22,2.4944925,1.972203,105.180725,23,2.8482947,2.2716591,122.489624,22,9.244583,7.6942124,542.5743,24,2.9447627,2.4308064,122.39662,23,4
8.784726,7.4439616,393.74228,22,17.243301,13.168141,778.02844,26,3.489181,2.755097,130.5608,21,1.9390761,1.517134,80.665054,22,2.7205594,2.1454434,118.36145,21,2.857516,2.2363346,130.83495,23,8.717783,7.033409,481.30188,26,3.0640066,2.507729,128.95328,22,4
7.4065433,6.146627,358.66663,24,13.56884,9.989278,586.85046,26,2.5450926,1.9960339,89.55536,23,1.818191,1.4125668,68.52226,22,2.67277,2.0858364,113.56312,22,2.781391,2.1276696,136.58032,24,8.240122,6.626753,460.018,27,3.2936134,2.6965234,166.30241,24,4
7.7113943,6.2857566,384.54498,23,16.81515,11.355477,678.15204,26,2.4115078,1.871062,79.2337,24,1.8099914,1.4171273,66.66388,23,2.4855275,1.911449,109.82463,23,2.7631881,2.1036355,136.99127,24,7.532117,5.675804,381.21677,28,3.284765,2.6485043,173.57935,24,4
8.206368,6.6350536,388.12326,24,19.270826,13.978027,828.158,26,2.6336215,2.037602,102.81946,23,1.7743255,1.3962257,72.987854,26,2.5471756,1.9473051,109.24219,23,2.5947592,1.9651319,121.22507,23,6.898663,4.947254,321.69852,27,3.1859248,2.5763004,156.30643,23,4
8.652451,6.842233,438.04422,25,22.886587,17.489893,1112.1705,25,3.1877177,2.4020228,139.19342,25,1.6374794,1.2900543,75.63791,27,2.2167375,1.67705,87.64884,24,1.8880882,1.5296329,82.59715,23,4.5003653,3.2696886,205.16902,28,3.2589462,2.6710837,152.78107,23,4
8.498154,6.650432,463.83063,27,23.357271,17.866331,1272.7483,27,3.3864772,2.5102344,160.91458,27,1.6997131,1.3640887,69.90991,27,1.9020964,1.5021969,82.46248,23,1.6903001,1.4038509,63.187874,23,4.469867,3.1432035,218.77667,26,3.320988,2.8395076,140.39828,23,4
8.648006,6.803787,466.09335,26,24.275154,19.364872,1374.2842,26,3.48831,2.7393966,168.13239,28,1.6043147,1.3225065,70.46613,24,1.9976954,1.5755117,92.398155,22,1.6739398,1.4035512,55.370705,22,3.283467,2.5084841,166.75687,26,3.0040505,2.517988,106.12479,22,4
7.8738475,6.163508,411.89627,27,21.318497,17.029757,1188.4314,27,3.3411708,2.5723598,162.9526,26,1.6666703,1.3849165,72.23517,23,1.9220524,1.4739307,78.365234,23,1.7446598,1.5031796,53.391235,23,3.59406,2.7733521,173.19559,26,3.0750058,2.658491,96.666214,22,4
7.596108,5.8686924,386.7037,24,19.967878,15.490477,1067.9028,23,3.252872,2.4113023,157.23206,26,1.6988574,1.4293364,70.34352,24,1.9467591,1.5540265,91.21657,22,1.6259661,1.3983636,51.294785,23,3.70257,2.7892823,170.54097,25,3.0590343,2.566588,95.477234,20,4
6.3298717,5.033218,295.49884,23,15.1841135,11.867414,732.30005,23,2.5989246,1.9664491,118.582504,25,1.6403208,1.361954,66.98636,23,1.9230621,1.576838,98.72376,25,1.6037393,1.3473657,54.18271,22,3.7326777,2.8182528,171.73514,24,2.9056535,2.4586828,91.38652,19,4
5.4563427,4.3513865,244.10283,21,12.660768,10.029216,553.3084,21,1.8803161,1.4645014,86.668755,25,1.624005,1.3519901,66.57491,22,1.9576614,1.5901103,104.78464,26,1.4983093,1.273223,49.04773,22,3.4078603,2.5189252,153.33197,23,2.9227347,2.4211547,114.77677,17,4
4.803419,3.7184386,200.82117,21,10.69523,8.513132,454.84314,21,1.8214374,1.3711225,86.34587,23,1.62425,1.3604354,63.413166,22,1.6893446,1.3734494,94.41368,27,1.4063736,1.2251345,45.300495,23,2.9260616,2.0863369,120.20984,23,2.7891023,2.3773527,113.708466,16,4
4.60736,3.430201,190.1618,21,10.144773,7.778645,430.36612,21,1.8667645,1.3975631,85.16338,23,1.575026,1.2754744,55.17344,22,2.0856986,1.6945992,113.60667,24,1.400727,1.194171,42.67044,23,2.34456,1.5305182,88.03351,23,2.7669306,2.3288972,114.49077,17,4
3.5197816,2.7688553,155.80943,23,8.197704,6.596599,400.12415,23,2.2377095,1.6332968,92.50246,23,1.3895469,1.1461593,40.458885,21,2.0242267,1.5759387,98.87781,25,1.4147317,1.20685,38.013546,24,1.550589,1.1753287,63.2655,24,2.58638,2.1858659,109.48868,18,4
2.8854804,2.286925,136.77164,24,7.2856374,5.505553,358.63406,25,2.2245896,1.5961695,91.70914,24,1.3000771,1.0514247,36.317837,21,1.8505472,1.3122813,80.22749,24,1.5109878,1.2691299,40.654686,25,1.2241933,0.9408734,53.186916,24,2.533726,2.101612,114.14813,20,4
2.8338017,2.199827,122.8855,24,5.34094,3.9813018,268.07895,25,2.205692,1.5559452,89.2538,24,1.1935476,0.97492594,34.56825,20,1.8358805,1.323535,62.565365,22,1.4987193,1.2211864,49.834503,23,1.2539521,0.9366675,52.72759,24,2.2446082,1.867664,94.01854,21,4
6.8811464,4.072947,218.25508,22,4.7493696,3.4570434,218.79393,22,2.1806045,1.548966,81.79085,24,1.1742548,0.9654064,33.349846,23,1.846344,1.3414075,56.054047,22,1.4031333,1.0914172,47.063824,24,1.2084068,0.904653,54.226215,26,2.647941,2.0336523,107.582596,22,4
8.643923,5.7109385,345.1595,22,4.384394,3.1893518,194.22017,22,2.1724408,1.5239731,76.69136,22,1.1462404,0.9582954,36.94653,21,1.5957733,1.2100251,44.42406,22,1.2134923,0.8856092,43.600227,25,1.3839848,1.0890304,57.732986,24,2.713043,2.0953643,116.03605,23,4
8.8290825,6.0879984,372.1978,20,2.8903317,2.231705,125.977264,21,1.4643904,1.1200249,51.150566,24,1.1870171,0.9539038,39.622597,22,1.4388003,1.1270577,38.14736,22,1.20182,0.8666991,40.717293,24,1.2702045,1.010619,49.102493,25,2.7775786,2.1798265,117.70407,24,4
8.868526,6.1804824,374.21057,18,2.800987,2.1620944,114.5972,18,1.3872726,1.0907669,52.508266,23,1.194857,0.9581592,38.518845,24,1.5178106,1.2585144,38.287197,22,0.9585927,0.7476325,34.909492,24,1.3113977,1.064874,48.60043,23,2.7252116,2.0562875,114.8438,25,4
12.766607,9.023295,481.41913,19,3.6135845,2.7806344,133.72003,18,1.7376813,1.3228322,66.09009,21,1.2156166,0.9468522,40.32221,26,1.3957584,1.1526225,41.249527,24,1.3542103,1.0074998,35.214943,25,1.3257089,1.0881238,43.629864,22,3.3230536,2.5835338,143.1893,24,4
14.41311,9.787858,534.2511,18,4.3449893,3.221725,165.9415,18,1.968368,1.4514675,77.15492,22,1.2709779,0.9916991,43.44273,24,1.4716682,1.2146767,54.06629,25,1.4424417,1.110978,46.78381,23,1.3849136,1.1273427,47.700935,22,3.3748953,2.6389637,152.21819,24,4
17.432999,11.85083,594.5104,17,4.6755304,3.4434953,167.6822,17,2.095911,1.5943063,85.616264,23,1.2911777,1.0131013,44.225784,24,1.4539913,1.2360431,54.138832,24,1.7235996,1.4024911,55.109497,23,1.4324648,1.1696116,49.882553,23,3.9342813,3.068063,181.25568,23,4
17.79537,12.624781,629.4189,18,4.802421,3.6732137,181.62268,16,2.100216,1.5931354,89.41211,22,1.2949057,1.0092329,47.673992,21,1.4495329,1.2216724,55.77098,23,1.8553092,1.5346193,65.88202,23,1.5164555,1.2116185,58.04725,22,4.005188,3.0763998,194.7367,24,4
19.511578,15.103184,798.3397,19,4.989588,3.9586494,209.21178,17,2.0600932,1.5466645,83.01268,21,1.5285472,1.1984371,52.22084,21,1.4551741,1.2303485,56.555515,24,1.9400768,1.6217133,71.01184,20,1.5480896,1.2663249,66.33961,23,4.1424775,3.3628852,210.25787,23,4
18.091782,13.725388,808.0768,20,4.663036,3.633602,208.71439,18,1.8714868,1.3790377,71.26932,22,1.4705614,1.183856,47.37698,22,1.3636227,1.1390373,50.785183,24,1.7226439,1.4313481,64.713104,22,1.4746742,1.2305974,62.564686,24,3.8759537,3.1057813,184.4307,24,4
17.185673,13.2902565,754.4385,22,4.236376,3.3934014,188.02895,19,1.5702752,1.2132801,60.24377,21,1.3522943,1.0482842,44.729446,24,1.2270209,0.9997534,33.933483,24,1.72924,1.4196353,61.02726,22,1.5510825,1.2942523,62.07647,22,3.9147134,3.181811,176.16049,23,4
3.9963892,3.080271,157.31192,20,5.586889,4.161161,238.01358,23,1.3898813,1.1894208,41.8076,21,1.2775109,1.0078943,43.728905,23,0.99619466,0.80805016,26.44477,28,1.215318,1.0364196,44.748642,27,1.6406608,1.2464525,55.83757,25,2.4156573,1.9710759,113.99774,28,4
3.7599366,2.9616642,148.3628,20,5.4941163,4.2261767,239.89868,23,1.3250912,1.1225361,40.206516,21,1.1266689,0.899145,44.52108,24,1.044593,0.85999674,29.26958,29,1.1513798,0.9271305,43.00491,29,3.9058247,2.420592,147.32611,23,2.9088573,2.3134618,129.03465,26,4
3.9020813,3.2247667,145.284,22,5.717428,4.4839377,261.5464,23,1.3462301,1.1390815,42.953453,21,1.3884856,1.0669746,57.436413,24,1.1278466,0.96097857,32.05847,27,1.3541406,1.0370837,51.381393,28,4.5087433,3.0524068,187.04413,23,3.4322398,2.6539052,156.12196,26,4
4.654558,3.8401678,169.97607,21,8.617516,6.2229505,347.56128,21,1.6726769,1.3362113,57.688927,20,1.5833205,1.2585725,69.94765,23,1.159803,0.9693543,39.859108,27,1.4659191,1.0809559,49.13322,28,5.2405705,3.888502,252.77856,22,3.590073,2.8711178,164.56577,26,4
4.8799343,3.9917033,174.64946,21,8.803669,6.430821,349.66974,21,1.9310801,1.5742394,66.5624,20,1.7727795,1.4482723,79.19462,24,1.5031295,1.174496,48.003773,25,2.1273026,1.4735914,72.06147,26,6.850643,5.244245,314.0336,22,3.92237,3.26127,165.72162,24,4
6.1594186,4.7234926,203.607,21,11.202019,7.7898192,407.66718,21,2.3753557,1.9578581,81.25699,21,2.0704556,1.7476357,82.0244,22,1.5350469,1.2069688,50.63794,23,2.5621734,1.8882457,86.06445,22,7.88069,6.3893337,392.22037,21,5.057698,4.0284576,187.48178,23,4
6.4010262,5.041839,235.10605,20,11.475879,8.224567,420.02765,21,2.4528494,2.0697258,79.21605,22,2.1341214,1.8083203,86.82996,21,2.2116923,1.5607444,75.638664,22,2.74369,2.1717818,113.79634,20,7.645572,6.057874,367.18512,21,4.829999,3.7295508,191.35483,24,4
7.496153,5.804684,305.31302,20,13.689409,10.007775,477.8522,18,2.5922394,2.2029188,87.575226,22,2.037033,1.7036324,81.1068,20,4.744229,2.6947043,129.91646,23,3.0138357,2.4173062,129.40422,20,7.674295,6.126011,366.38184,23,4.6248813,3.5511577,189.15927,22,4
7.8601637,6.181279,320.52933,20,14.018818,10.620191,486.9847,17,2.7191386,2.3795638,84.45791,21,2.1203704,1.7277179,75.940605,20,5.566475,3.5594857,198.86934,22,3.2510767,2.552747,133.74184,20,7.9261794,6.336492,388.01685,23,5.447873,4.2812767,231.0737,21,4
7.8064466,6.1235867,320.15125,20,14.0043545,10.489952,502.8134,18,2.5662096,2.193306,79.99904,19,1.9979948,1.6150256,70.91946,20,6.4009933,4.309819,256.54782,24,3.3118238,2.5535905,134.06583,22,6.784959,5.378925,338.66763,26,5.625166,4.38326,250.15956,22,4
6.736629,5.109415,295.5296,22,12.678059,9.695211,487.4342,20,2.301884,1.9435543,73.909706,20,1.6867002,1.3337305,61.06794,22,6.6803412,4.778776,293.90625,26,3.044572,2.2303834,133.36984,25,6.2766013,4.9525366,326.17297,27,4.5083103,3.4291308,213.17297,22,4
7.0276384,5.351511,298.15448,21,13.043178,10.256829,508.55096,19,2.3850038,1.9808333,77.92597,17,1.6190449,1.2813975,54.11502,21,6.8158927,5.0585155,318.26178,25,3.079561,2.2328928,121.82654,25,6.127373,4.943257,302.77417,26,6.07771,4.5087695,260.1859,22,4
7.394554,5.6839566,302.04706,21,13.604781,10.642684,539.9717,22,2.5865357,2.1433544,86.93662,18,1.7718443,1.3766369,60.836334,22,6.5871577,5.1578383,356.115,25,3.2064188,2.3845081,132.27405,25,6.0604506,4.852538,316.93976,25,6.409696,4.8463216,268.50043,22,4
